,Unnamed: 0,Key,Ans,Marks,Similarity,Grammer,Keyword
3584,3584,"the indian government has prohibited direct or indirect export and import of all items, materials, goods and technology that could contribute to iran's enrichment-related, reprocessing or heavy water-related activities. ","india has prohibited direct or indirect export and import of all items, materials, goods and technology that could contribute to iran's nuclear weapons delivery systems.",3.2,0.5847463,0.9326117634773254,0.7032967032967034
3585,3585,"the vietnam news agency reported that the ministry of public security stated that foreigners involved in drug trafficking cases in vietnam came mostly from laos, cambodia, australia, china, the united states and taiwan. ",the vietnam news agency reported that the ministry of public security stated that police admitted that drug trafficking into vietnam is increasing but actions to prevent and stop the drug trafficking along the borders remained limited.,3.8,0.79067224,0.9883558750152588,0.3248407643312102
3586,3586,saferworld team leader on transfer controls and small arms roy isbister stated-- the eu embargo prohibits direct or indirect supply of military equipment for use in myanmar. ,saferworld team leader on transfer controls and small arms roy isbister stated that -- the eu embargo explicitly states that no military equipment should be supplied either directly or indirectly for use in myanmar.,5.0,0.99639124,0.9230576157569884,0.18478260869565216
3587,3587,the united states and other nato members have refused to ratify the amended treaty. ,the united states and other nato members have refused to do ratify the updates cfe.,3.2,0.6354264,0.9120448231697084,0.0
3588,3588,"the cfe limits the use of armed forces and heavy weaponry and prescribes measures aimed at confidence-building, transparency and cooperation between member states. ","the treaty limits deployments of tanks and troops in nato and former easter european warsaw pact countries and establishes confidence-building, transparency and cooperation measures between member",3.8,0.7589946,0.926400661468506,0.6605504587155964
3589,3589,bulgaria is located on the southeastern part of the balkan peninsula. ,drug-trafficking activity is rampant in the southeastern part of the balkan peninsula.,1.0,0.15728156,0.9918652176856996,0.125
3590,3590,elbaradei stated that this is the last chance to build security in the middle east based on trust and cooperation and not on possession of nuclear weapons. ,this is the last chance to build security in the middle east based on trust and cooperation rather than on the possession of nuclear arms.,4.0,0.81510127,0.9932059049606324,0.6153846153846154
3591,3591,the iranian government has dismissed the allegations in the intelligence presented to the international atomic energy agency board as baseless and the intelligence used to support the allegations as fake. ,the international atomic energy agency insists that the iranian government's simple denials of the intelligence presented to the international atomic energy agency board are not good enough to allay western countries suspicions.,2.2,0.4031085,0.9482538104057312,0.2222222222222222
3592,3592,the cfe treaty was established in 1990. ,the treat was originally signed in 1990.,3.2,0.7679116,0.7790765762329102,0.4857142857142857
3593,3593,the conventional forces in europe treaty is considered a key arms control treaty. ,the conventional forces in europe treaty was a key soviet-era arms control treaty.,4.0,0.85685956,0.943289577960968,1.1454545454545455
3594,3594,nicaragua commemorated the 25th anniversary of the sandinista revolution that toppled the dictatorship of anastasio somoza but imposed a cuban-style leftist regime. ,nicaragua commemorated the 25th anniversary of the sandinista revolution.,3.8,0.77685434,0.8207586407661438,0.1349206349206349
3595,3595,13 kurds from turkey were arrested near paris on suspicion of money-laundering for the kurdistan workers' party (pkk). ,10 kurds are under investigation in france on suspicion of money-laundering for a terrorist organization known as kurdistan workers' party (pkk).,2.6,0.4797587,0.9725799560546876,0.3333333333333333
3596,3596,the meetings lasted 2 days. ,the osce meeting lasted two days.,3.4,0.6775015,0.945780873298645,0.0
3597,3597,the villagers are inadvertently involving themselves in drug trafficking. ,105 inmates are serving sentences for drug trafficking.,1.4,0.2265546,0.9869311451911926,0.0
3598,3598,the russian government strongly opposes u.s. plans to install antimissile defenses in europe and dismisses u.s. assertions that the interceptors are needed to defend against threats from iran. ,after talks at nato headquarters baluyevsky repeated russia's opposition to u.s. plans to install antimissile defenses in europe and dismissed u.s. assertions that the interceptors were needed to defend against potential threats from iran.,3.2,0.60398084,0.964962601661682,0.6542056074766355
3599,3599,"hong kong universities collaborate with universities, businesses and government sectors of mainland china to coordinate training programs and research centers to promote high-tech research, commercialization, and technology transfer. ","hong kong universities have collaborated with tertiary education, business and government sectors of mainland china to direct training programs and research centers to promote research commercialization and technology transfer.",5.0,0.9935133,0.7934873104095459,0.11842105263157894
3600,3600,the chinese government gave active cooperation and assistance to the organization for the prohibition of chemical weapons inspections. ,the ecuadorian foreign ministry said in a statement that delegates from the organization for the prohibition of chemical weapons (opaq) will also take part in the meeting.,1.0,0.17395811,0.9925495386123656,0.35294117647058826
3601,3601,the mexican government has adopted a series of measures against drug trafficking and organized crime within mexico since 2006. ,since 2006 mexico has adopted a series of measures against drug trafficking and organized crimes.,5.0,0.9965947,0.9939309358596802,0.44025157232704404
3602,3602,the statement did not specify the quantity of warheads the missile is capable of carrying. ,the statement did not specify how many warheads the missile can carry.,5.0,0.9962218,0.990549623966217,0.75
3603,3603,it is a serious threat to international security. ,it presents a major threat to global security.,4.2,0.89538467,0.9855906963348388,0.6428571428571429
3604,3604,nicaragua commemorated the 25th anniversary of the sandinista revolution. ,nicaragua has not reconciled how to approach the anniversary of the sandinista revolution.,2.4,0.4461109,0.8222795128822327,0.43548387096774194
3605,3605,russian president vladimir putin states that the decision to cease implementation of the conventional forces in europe treaty is a response to u.s. plans to establish missile defense sites in eastern europe and to nato's failure to ratify an amended version of the treaty. ,russian president vladimir putin states that the decision is a response to u.s. plans to establish missile defense sites in eastern europe and to nato's failure to ratify an amended version of the treaty.,4.2,0.8192791,0.8622471690177917,0.26515151515151514
3606,3606,dutch national research institute tno carried out chemical weapons experiments for the dutch defense ministry during the 1950s. ,a hp/detijd journalist learned about tno's chemical weapons experiments from the defense ministry's archives.,2.6,0.5158903,0.9902481436729432,0.0
3607,3607,"a report issued by security software vendor mcafee inc., said government-affiliated hackers in china are at the forefront of a brewing cyber cold war. ",government-affiliated hackers in china are at the forefront of a burgeoning cyber cold war.,3.4,0.7016238,0.9915128350257874,0.39325842696629215
3608,3608,"the treaty limits the number of aircraft, tanks and other non-nuclear heavy weapons around europe and was first signed in 1990. ","the treaty limits the number of aircraft, tanks and other non-nuclear heavy weapons around europe.",3.6,0.7307541,0.9879425168037416,0.898989898989899
3609,3609,many of the attacks originated abroad. ,estonian officials stated that the attacks originated in russia.,1.8,0.4026181,0.8675658702850342,0.5
